time_frequent_itemsets,time_association_rules,time_total
0.011672019958496094,0.009826183319091797,0.02149820327758789
0.021331071853637695,0.01598381996154785,0.03731489181518555
0.0388798713684082,0.015061140060424805,0.05394101142883301
0.10168790817260742,0.03256106376647949,0.13424897193908691
0.15065598487854004,0.01452016830444336,0.1651761531829834
0.29378795623779297,0.05578494071960449,0.34957289695739746
0.5964667797088623,0.056680917739868164,0.6531476974487305
1.093778133392334,0.05668306350708008,1.150461196899414
